Molecule,QED,LogP,SA
1output_61_Fragments_.xyz,0.025085772779018006,-4.248169999999999,7.455312948274752
1output_291_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_76_Fragments_.xyz,0.06579240008339952,1.6301300000000003,7.00687273981305
2output_165_Fragments_.xyz,0.03840528695378232,-0.37108000000000024,7.320688087049816
1output_310_Fragments_.xyz,0.02915239047777138,-1.8669599999999997,6.673778956287263
2output_82_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_205_Fragments_.xyz,0.049668084157536305,1.4742400000000004,6.820614764506069
1output_104_Fragments_.xyz,0.04290846626221393,-0.20248000000000002,8.079012799922094
1output_252_Fragments_.xyz,0.037290392987737855,-0.05864000000000009,6.977604966462172
2output_548_Fragments_.xyz,0.0437088755499084,-1.91288,6.847372299711649
1output_271_Fragments_.xyz,0.04305516122958992,2.14492,6.812666929796692
1output_124_Fragments_.xyz,0.10846912287997926,-2.235999999999998,8.609033311771388
1output_353_Fragments_.xyz,0.04166086668472296,4.0200200000000015,6.873552886109143
1output_100_Fragments_.xyz,0.1329395743179695,-3.217589999999998,8.66579712777784
1output_192_Fragments_.xyz,0.049780344690034,0.7974499999999997,6.6005539297305384
1output_19_Fragments_.xyz,0.10841547802832946,-2.5663799999999974,8.862457314883713
1output_59_Fragments_.xyz,0.04547527465412022,-0.1813099999999999,7.734400974793965
1output_138_Fragments_.xyz,0.03689393639900352,-0.4561500000000002,7.938914072543839
1output_253_Fragments_.xyz,0.05204993829537585,1.6261200000000002,7.913272194910194
1output_299_Fragments_.xyz,0.04104261009174114,2.5521100000000008,7.278577487620035
1output_231_Fragments_.xyz,0.03917380808278359,0.9931599999999999,7.34511293417335
1output_302_Fragments_.xyz,0.04857170025763598,2.505030000000001,6.410335634492315
1output_218_Fragments_.xyz,0.028117674647999937,-1.561849999999999,7.093224174797794
1output_362_Fragments_.xyz,0.06405137007380238,2.2791900000000003,7.020151334053372
1output_223_Fragments_.xyz,0.06744051169553829,2.2808200000000007,7.347356763115137
1output_30_Fragments_.xyz,0.023389464753133186,-4.954369999999998,8.241429117630508
1output_21_Fragments_.xyz,0.04263702020396854,1.4063100000000006,7.294298411851682
2output_586_Fragments_.xyz,0.042677504900556176,0.8214900000000009,7.272417607236887
1output_339_Fragments_.xyz,0.10240483510133443,-3.6624099999999977,8.798721471809623
1output_52_Fragments_.xyz,0.039306832361566166,1.11276,6.467228465096819
1output_234_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_20_Fragments_.xyz,0.050019821721308845,1.2450300000000003,6.917794161473147
1output_26_Fragments_.xyz,0.02838032068237459,-4.406089999999999,7.478247128641634
1output_165_Fragments_.xyz,0.1402000684777326,-2.030899999999998,8.337671401277422
1output_2_Fragments_.xyz,0.15802149418701814,-1.9472999999999985,8.666051893611161
2output_503_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_197_Fragments_.xyz,0.029728074112395194,0.16803999999999997,7.8079535046409285
1output_105_Fragments_.xyz,0.046960968466120134,2.554010000000001,7.771075894878823
1output_198_Fragments_.xyz,0.04537751953352733,0.6080599999999999,6.149427691206797
1output_286_Fragments_.xyz,0.06643321974971979,2.9314300000000006,7.109648444461825
1output_149_Fragments_.xyz,0.04822334100385552,1.3499700000000001,7.750948295185914
1output_85_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_230_Fragments_.xyz,0.032253513004835616,0.03392999999999985,6.888329336047685
1output_193_Fragments_.xyz,0.04294118445588237,1.8665200000000006,7.384968309189009
1output_53_Fragments_.xyz,0.04271203216960429,1.2592400000000006,7.008984054109431
1output_375_Fragments_.xyz,0.04396758480773923,-0.8283599999999994,7.585087528571591
1output_27_Fragments_.xyz,0.050884222547145065,1.8039000000000003,6.68597594060715
1output_342_Fragments_.xyz,0.03831988470347308,1.7759400000000003,6.568230941633153
1output_370_Fragments_.xyz,0.06502153909470966,-2.548659999999998,8.812554226647606
1output_195_Fragments_.xyz,0.05936755216708971,-0.3420599999999995,6.6386442010458815
2output_240_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_74_Fragments_.xyz,0.03788770461013026,1.28933,6.559158215247395
1output_158_Fragments_.xyz,0.037676895995406946,1.5147400000000006,7.275123873183855
1output_131_Fragments_.xyz,0.1785876888118495,-0.9410799999999976,8.451762311827391
1output_3_Fragments_.xyz,0.126307480657792,-0.853359999999998,8.355594598957456
1output_327_Fragments_.xyz,0.05255182076081143,1.7778300000000007,7.425400889765913
1output_269_Fragments_.xyz,0.04838691907424914,2.20025,6.468597180780787
1output_331_Fragments_.xyz,0.0380020397066161,-0.51807,6.286336799043804
1output_166_Fragments_.xyz,0.06025411178659502,0.33624,7.761606828566483
1output_14_Fragments_.xyz,0.0609841906737654,0.026300000000000094,7.229963213575514
1output_91_Fragments_.xyz,0.043708061321358745,-0.9742599999999999,6.063748524381671
1output_294_Fragments_.xyz,0.037344793050029156,1.5648300000000002,7.865603276390476
1output_155_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_181_Fragments_.xyz,0.035699949616174356,-0.37057000000000007,7.278565641981219
1output_237_Fragments_.xyz,0.11442087937740175,0.036310000000001785,8.518899653413618
1output_77_Fragments_.xyz,0.04118640796842421,0.8815400000000002,6.43380583889126
1output_368_Fragments_.xyz,0.09676358857243934,-3.5811199999999976,8.807378233521629
1output_261_Fragments_.xyz,0.041745151989068675,-1.1977199999999997,6.734678190907432
1output_202_Fragments_.xyz,0.19526154611806332,-0.5710899999999978,8.557269273394635
1output_159_Fragments_.xyz,0.21863766679581859,0.03631000000000187,8.59488816934655
1output_28_Fragments_.xyz,0.04709525801546917,0.58455,6.777534187447795
1output_64_Fragments_.xyz,0.04880559196049818,-4.186199999999999,7.650882783936301
1output_8_Fragments_.xyz,0.03722146384695401,-2.682359999999998,6.793687134213658
1output_355_Fragments_.xyz,0.1314768469006316,-0.5410899999999981,8.445299609999031
1output_162_Fragments_.xyz,0.03909652699505453,0.5845500000000003,6.708796369653118
1output_372_Fragments_.xyz,0.12392166945542724,-0.5410899999999981,8.438119497296675
1output_232_Fragments_.xyz,0.05034261124090691,1.1100300000000007,7.285380201148581
1output_215_Fragments_.xyz,0.03875088440468173,-1.3011399999999989,7.360051257895665
1output_39_Fragments_.xyz,0.12075241158118645,-0.690779999999998,8.433196391358026
1output_50_Fragments_.xyz,0.12433318932674049,-0.537589999999998,8.778951657871817
2output_601_Fragments_.xyz,0.1406422798480487,1.0730300000000004,6.928492111558142
1output_199_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
1output_66_Fragments_.xyz,0.028883352690669384,-1.8714700000000004,6.70168078207756
1output_94_Fragments_.xyz,0.1338868957355755,-0.8597899999999976,8.486400092111676
1output_338_Fragments_.xyz,0.04181116335297312,-0.43883999999999984,6.728343984493778
1output_336_Fragments_.xyz,0.041274264359319364,0.6445300000000003,7.0731153772092785
2output_366_Fragments_.xyz,0.06421894801324536,1.3206499999999999,5.818525903646702
1output_126_Fragments_.xyz,0.13671997596680058,-0.784959999999998,8.355009474394134
2output_463_Fragments_.xyz,0.042500309563312834,-0.3996599999999992,7.3812014350527
2output_258_Fragments_.xyz,0.047610549940458026,2.193150000000001,7.262108713436506
