Molecule,QED,LogP,SA
2output_585_Fragments_.xyz,0.1917945758681884,-0.6778899999999979,8.516496326169241
2output_122_Fragments_.xyz,0.034324795496585764,-4.197269999999999,7.291416431062856
2output_448_Fragments_.xyz,0.039096728923841396,0.7209399999999999,7.515389141519687
2output_1003_Fragments_.xyz,0.03928217081976149,2.20025,6.42974377685549
2output_669_Fragments_.xyz,0.05028379152438071,1.32054,6.438593391315372
2output_438_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_682_Fragments_.xyz,0.040600970278388264,-1.95438,6.44916050272475
2output_353_Fragments_.xyz,0.06351646737210137,0.9588000000000008,7.357104232925164
2output_845_Fragments_.xyz,0.0393645550703675,0.35864000000000035,6.515241687154224
2output_135_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_520_Fragments_.xyz,0.04103528448724397,0.8683100000000004,7.227712765396553
2output_303_Fragments_.xyz,0.08486617986079088,1.4457200000000001,6.182023785733505
2output_173_Fragments_.xyz,0.12096276592210967,-0.7606099999999981,8.320533369648187
2output_813_Fragments_.xyz,0.02821171820613336,-2.0938799999999995,7.265168656583029
2output_522_Fragments_.xyz,0.1521577435122885,-1.7421999999999982,8.441195738075727
2output_422_Fragments_.xyz,0.046830643306751546,0.17974999999999997,7.973833007455083
2output_410_Fragments_.xyz,0.03187338858261086,0.19242000000000026,7.604527351146789
2output_334_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_119_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_269_Fragments_.xyz,0.06169561900463334,-1.5434699999999995,8.144249048784069
2output_77_Fragments_.xyz,0.07719966285564152,-0.31679000000000046,7.11906432732577
2output_151_Fragments_.xyz,0.06142935781432264,1.7679999999999998,7.4733318793015515
2output_853_Fragments_.xyz,0.145086615664643,-0.7013599999999982,8.690174711660925
2output_948_Fragments_.xyz,0.1380049045630008,-1.060979999999998,8.454184534088883
2output_497_Fragments_.xyz,0.0485207885999259,0.8493300000000003,7.054082983655435
2output_938_Fragments_.xyz,0.04247818664633375,1.9311500000000004,5.429910637169964
2output_670_Fragments_.xyz,0.0410158319567951,-1.3218499999999997,4.407501321824094
2output_1001_Fragments_.xyz,0.11070580317417225,-2.030899999999998,8.337671401277422
2output_305_Fragments_.xyz,0.05123471257296996,1.9313000000000002,8.406930664885646
2output_117_Fragments_.xyz,0.0521126428630955,1.9886200000000003,7.253722446995783
2output_895_Fragments_.xyz,0.11070580317417225,-2.030899999999998,8.337671401277422
2output_587_Fragments_.xyz,0.03879314556920505,1.3736500000000007,7.086221555201542
2output_644_Fragments_.xyz,0.0653976102182194,1.2335500000000004,7.425285586742865
2output_197_Fragments_.xyz,0.08652363318609622,1.75832,6.233100943163668
2output_311_Fragments_.xyz,0.047469447299754476,2.6537500000000005,7.032631264303604
2output_524_Fragments_.xyz,0.12321158570676619,-2.024439999999998,8.531900624879004
2output_175_Fragments_.xyz,0.04454697727602959,0.8424100000000003,8.079471365894014
2output_245_Fragments_.xyz,0.031056343556581763,0.027349999999999652,8.380254575205223
2output_326_Fragments_.xyz,0.023011454829720168,-5.713869999999999,7.702758285215246
2output_217_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_523_Fragments_.xyz,0.04300862481138025,1.0896200000000007,7.754050788972938
2output_734_Fragments_.xyz,0.03349661162933199,-1.6621499999999991,6.717847257325883
2output_312_Fragments_.xyz,0.05102444981391454,2.2861000000000002,7.651427653984662
2output_747_Fragments_.xyz,0.04709525801546917,0.5845500000000003,6.777534187447795
2output_320_Fragments_.xyz,0.04186866449372889,1.0725299999999998,7.082176680948336
2output_606_Fragments_.xyz,0.035311093469978204,1.5604400000000016,6.4781951672677245
2output_214_Fragments_.xyz,0.022079026631505554,-3.6891999999999996,6.814309907926111
2output_564_Fragments_.xyz,0.04709525801546917,0.5845500000000002,6.777534187447795
2output_961_Fragments_.xyz,0.1602126507039338,-1.7984899999999975,8.519339070765827
2output_339_Fragments_.xyz,0.0505126997253364,1.7285300000000008,7.403392793229868
2output_282_Fragments_.xyz,0.211639486999829,0.10364000000000148,8.747069064279255
2output_373_Fragments_.xyz,0.04359464563244196,2.3116400000000006,6.336341055748515
2output_721_Fragments_.xyz,0.08238863985734116,1.50464,6.10319465791781
2output_621_Fragments_.xyz,0.04709525801546917,0.5845500000000001,6.777534187447795
2output_49_Fragments_.xyz,0.10503928252182992,-1.949609999999998,8.350470498133323
2output_359_Fragments_.xyz,0.13383975560002656,-0.925589999999998,8.610191684375422
2output_590_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_551_Fragments_.xyz,0.04001212201878145,1.7542600000000002,6.760657512592019
2output_875_Fragments_.xyz,0.1370433733393249,-1.646489999999998,8.785987730233153
2output_542_Fragments_.xyz,0.04815249324848,1.8499600000000005,6.857040704299932
2output_447_Fragments_.xyz,0.11241249371738317,-1.8234899999999983,8.373425588637932
2output_474_Fragments_.xyz,0.03741925761276932,-0.63628,7.776495324160969
2output_573_Fragments_.xyz,0.035607290910010705,0.022059999999999746,6.468533587024968
2output_222_Fragments_.xyz,0.1989601922765623,-0.5410899999999981,8.489980588841819
2output_327_Fragments_.xyz,0.12096276592210967,-0.7606099999999981,8.320533369648187
2output_686_Fragments_.xyz,0.04247818664633375,1.9311500000000006,5.559973830660992
2output_959_Fragments_.xyz,0.1353345423923347,-0.13675999999999797,8.36010439990283
2output_296_Fragments_.xyz,0.1369208785226147,-0.5710899999999982,8.51480580345947
2output_567_Fragments_.xyz,0.13325967545171055,-0.3336799999999981,8.476077762391702
2output_352_Fragments_.xyz,0.05010448590792395,1.5286200000000012,7.161843202686386
2output_193_Fragments_.xyz,0.037305037200592826,-0.44489,7.295501792102087
2output_788_Fragments_.xyz,0.0871615580249736,1.7101,7.28652077094866
2output_743_Fragments_.xyz,0.034968770187764245,-0.58184,7.021332444745759
2output_810_Fragments_.xyz,0.1688940237505293,-2.4487799999999975,8.507882302676006
2output_203_Fragments_.xyz,0.12936824220189774,-0.6344899999999984,8.344812640168554
2output_89_Fragments_.xyz,0.08790066247924509,2.0476300000000003,7.370912830411223
2output_716_Fragments_.xyz,0.05858152396852436,0.6886400000000005,7.830863457715833
2output_576_Fragments_.xyz,0.06905463656801886,-1.4581599999999981,6.978481121762133
2output_442_Fragments_.xyz,0.051954517226897895,-1.0132599999999996,7.394408363943518
2output_84_Fragments_.xyz,0.04263806400098762,1.1221300000000003,6.578500850996133
2output_624_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_387_Fragments_.xyz,0.13700928973635168,0.037050000000001554,8.434456317304196
2output_942_Fragments_.xyz,0.19387184768917953,-0.6907799999999981,8.4722336028558
2output_300_Fragments_.xyz,0.12749347160553698,-0.8418999999999981,8.307504532986048
2output_730_Fragments_.xyz,0.040600970278388264,-1.9543799999999998,6.44916050272475
